"gid","trial","rep","block","grain.yield"
7312655,"EYTBWB5IR_03",3,1,7.05803642
7400888,"EYTBWB5IR_36",1,2,7.58482128
7400898,"EYTBWB5IR_36",1,3,6.72767931
7400901,"EYTBWB5IR_36",1,3,7.35267934
7400903,"EYTBWB5IR_36",1,3,7.33482137
7400905,"EYTBWB5IR_36",1,3,6.3750004
7400913,"EYTBWB5IR_36",1,3,7.64285743
7400914,"EYTBWB5IR_36",1,4,8.29910746
7400915,"EYTBWB5IR_36",1,4,NA
7400916,"EYTBWB5IR_36",1,4,NA
7400922,"EYTBWB5IR_36",1,4,6.99553655
7398929,"EYTBWB5IR_03",3,1,6.44419621
7400943,"EYTBWB5IR_36",1,4,7.38392958
7400945,"EYTBWB5IR_36",1,5,6.98214361
7400946,"EYTBWB5IR_36",1,5,7.52232164
7400949,"EYTBWB5IR_36",1,5,6.67410767
7400952,"EYTBWB5IR_36",1,5,7.4553577
7400953,"EYTBWB5IR_36",1,5,7.16517973
7400959,"EYTBWB5IR_36",1,6,7.78571476
7400961,"EYTBWB5IR_36",1,6,7.51339379
7400963,"EYTBWB5IR_36",1,6,7.65178682
7305677,"EYTBWB5IR_36",1,6,7.33035785
7312652,"EYTBWB5IR_03",3,1,6.86160739
7400965,"EYTBWB5IR_36",1,6,7.25892988
7400961,"EYTBWB5IR_36",2,1,7.3125008
7400888,"EYTBWB5IR_36",2,1,7.10267929
4755014,"EYTBWB5IR_36",2,1,7.9241075
7400913,"EYTBWB5IR_36",2,1,8.16517944
7400901,"EYTBWB5IR_36",2,1,7.78125035
7400915,"EYTBWB5IR_36",2,2,7.6696435
7400949,"EYTBWB5IR_36",2,2,7.03571468
7400882,"EYTBWB5IR_36",2,2,7.43750017
7400963,"EYTBWB5IR_36",2,2,7.41964383
4755014,"EYTBWB5IR_03",3,1,7.2946436
7400878,"EYTBWB5IR_36",2,2,NA
7400903,"EYTBWB5IR_36",2,3,NA
7400905,"EYTBWB5IR_36",2,3,6.70982141
7400945,"EYTBWB5IR_36",2,3,7.58928662
7400914,"EYTBWB5IR_36",2,3,7.79464347
7400959,"EYTBWB5IR_36",2,3,7.53125077
7400877,"EYTBWB5IR_36",2,4,7.27232111
7400922,"EYTBWB5IR_36",2,4,7.80357156
6176013,"EYTBWB5IR_36",2,4,7.8437502
7400883,"EYTBWB5IR_36",2,4,8.0892862
7399037,"EYTBWB5IR_03",3,1,7.2633936
7305677,"EYTBWB5IR_36",2,4,7.58035786
7400946,"EYTBWB5IR_36",2,5,7.10267965
7400943,"EYTBWB5IR_36",2,5,7.41517959
7400953,"EYTBWB5IR_36",2,5,7.58035774
7400876,"EYTBWB5IR_36",2,5,8.2366078
7400887,"EYTBWB5IR_36",2,5,7.91964326
7400898,"EYTBWB5IR_36",2,6,7.29910732
7400965,"EYTBWB5IR_36",2,6,7.90178689
7400885,"EYTBWB5IR_36",2,6,7.62500023
7400952,"EYTBWB5IR_36",2,6,7.43303671
7398934,"EYTBWB5IR_03",3,2,7.17857124
7400916,"EYTBWB5IR_36",2,6,7.44196453
7400905,"EYTBWB5IR_36",3,1,6.98660742
7400883,"EYTBWB5IR_36",3,1,8.23214321
7400903,"EYTBWB5IR_36",3,1,8.16071439
4755014,"EYTBWB5IR_36",3,1,7.1517866
7400943,"EYTBWB5IR_36",3,1,7.7723216
7400885,"EYTBWB5IR_36",3,2,7.71428624
7400915,"EYTBWB5IR_36",3,2,7.97767951
7400945,"EYTBWB5IR_36",3,2,7.41517963
7400877,"EYTBWB5IR_36",3,2,7.07589312
7399011,"EYTBWB5IR_03",3,2,7.67857151
7400913,"EYTBWB5IR_36",3,2,7.37500045
7400952,"EYTBWB5IR_36",3,3,7.48660772
7400963,"EYTBWB5IR_36",3,3,7.95982184
7400965,"EYTBWB5IR_36",3,3,7.7232149
7400953,"EYTBWB5IR_36",3,3,7.39732175
7400916,"EYTBWB5IR_36",3,3,7.50000054
7400949,"EYTBWB5IR_36",3,4,6.87946469
7400901,"EYTBWB5IR_36",3,4,7.95089336
7400922,"EYTBWB5IR_36",3,4,7.38839357
7400959,"EYTBWB5IR_36",3,4,7.58928678
7312670,"EYTBWB5IR_03",3,2,7.29910763
7400876,"EYTBWB5IR_36",3,4,8.1339299
7400887,"EYTBWB5IR_36",3,5,7.53571427
7400878,"EYTBWB5IR_36",3,5,7.62946415
7400914,"EYTBWB5IR_36",3,5,7.79464348
7400961,"EYTBWB5IR_36",3,5,8.46875081
7400888,"EYTBWB5IR_36",3,5,7.9062503
6176013,"EYTBWB5IR_36",3,6,8.7008933
7400946,"EYTBWB5IR_36",3,6,7.59821466
7305677,"EYTBWB5IR_36",3,6,8.24107187
7400898,"EYTBWB5IR_36",3,6,7.45982133
7398925,"EYTBWB5IR_03",3,2,6.75000012
7400882,"EYTBWB5IR_36",3,6,7.82589318
7312659,"EYTBWB5IR_03",3,2,6.42410745
6176013,"EYTBWB5IR_37",1,1,8.1294641
4755014,"EYTBWB5IR_37",1,1,7.6160714
7400966,"EYTBWB5IR_37",1,1,6.4754467
7400967,"EYTBWB5IR_37",1,1,8.1071431
7400968,"EYTBWB5IR_37",1,1,7.78125013
7400970,"EYTBWB5IR_37",1,2,7.74553616
7400971,"EYTBWB5IR_37",1,2,7.32142919
7400972,"EYTBWB5IR_37",1,2,7.52232122
7400973,"EYTBWB5IR_37",1,2,6.98660725
7399095,"EYTBWB5IR_03",3,3,7.33482172
7400974,"EYTBWB5IR_37",1,2,7.61160728
7400983,"EYTBWB5IR_37",1,3,8.10714331
7400990,"EYTBWB5IR_37",1,3,7.30357134
7400994,"EYTBWB5IR_37",1,3,7.16071437
7305682,"EYTBWB5IR_37",1,3,7.2098214
7401021,"EYTBWB5IR_37",1,3,7.90625043
7305691,"EYTBWB5IR_37",1,4,7.87946446
7401035,"EYTBWB5IR_37",1,4,8.07142949
7305695,"EYTBWB5IR_37",1,4,7.29017952
7401038,"EYTBWB5IR_37",1,4,6.83482155
7399116,"EYTBWB5IR_03",3,3,6.16517984
7401050,"EYTBWB5IR_37",1,4,7.64285758
7401052,"EYTBWB5IR_37",1,5,7.21875061
7401053,"EYTBWB5IR_37",1,5,7.17857164
7401067,"EYTBWB5IR_37",1,5,7.53125067
7401070,"EYTBWB5IR_37",1,5,7.5669647
7401073,"EYTBWB5IR_37",1,5,8.04017973
7401076,"EYTBWB5IR_37",1,6,7.78571476
7401078,"EYTBWB5IR_37",1,6,7.20982179
7401079,"EYTBWB5IR_37",1,6,7.97767982
7401081,"EYTBWB5IR_37",1,6,8.31696485
7399121,"EYTBWB5IR_03",3,3,6.7366079
7401087,"EYTBWB5IR_37",1,6,7.52678688
7401078,"EYTBWB5IR_37",2,1,6.5357148
7400974,"EYTBWB5IR_37",2,1,6.69642929
4755014,"EYTBWB5IR_37",2,1,7.9642865
7401021,"EYTBWB5IR_37",2,1,7.93750044
7400990,"EYTBWB5IR_37",2,1,7.26785735
7401035,"EYTBWB5IR_37",2,2,8.1473215
7401067,"EYTBWB5IR_37",2,2,7.54910768
7400970,"EYTBWB5IR_37",2,2,7.51339317
7401079,"EYTBWB5IR_37",2,2,7.31250083
7312704,"EYTBWB5IR_03",3,3,7.47767975
7400968,"EYTBWB5IR_37",2,2,7.41517914
7400994,"EYTBWB5IR_37",2,3,NA
7305682,"EYTBWB5IR_37",2,3,8.09821441
7401052,"EYTBWB5IR_37",2,3,7.41517962
7305691,"EYTBWB5IR_37",2,3,7.61160747
7401076,"EYTBWB5IR_37",2,3,7.63839377
7400967,"EYTBWB5IR_37",2,4,8.25000011
7401038,"EYTBWB5IR_37",2,4,6.83482156
6176013,"EYTBWB5IR_37",2,4,NA
7400971,"EYTBWB5IR_37",2,4,6.4084822
7399013,"EYTBWB5IR_03",3,3,7.00892954
7401081,"EYTBWB5IR_37",2,4,7.66071486
7401053,"EYTBWB5IR_37",2,5,7.11607165
7401050,"EYTBWB5IR_37",2,5,7.12500059
7401073,"EYTBWB5IR_37",2,5,7.86160774
7400966,"EYTBWB5IR_37",2,5,7.0625008
7400973,"EYTBWB5IR_37",2,5,6.55133926
7400983,"EYTBWB5IR_37",2,6,7.75000032
7401087,"EYTBWB5IR_37",2,6,7.61607189
7400972,"EYTBWB5IR_37",2,6,7.03125023
7401070,"EYTBWB5IR_37",2,6,6.95982171
7399072,"EYTBWB5IR_03",3,4,7.56696469
7305695,"EYTBWB5IR_37",2,6,7.20982153
7305682,"EYTBWB5IR_37",3,1,7.31250042
7400971,"EYTBWB5IR_37",3,1,7.67857121
7400994,"EYTBWB5IR_37",3,1,6.79017939
4755014,"EYTBWB5IR_37",3,1,7.5803576
7401050,"EYTBWB5IR_37",3,1,7.1339296
7400972,"EYTBWB5IR_37",3,2,6.98214324
7401035,"EYTBWB5IR_37",3,2,7.91071451
7401052,"EYTBWB5IR_37",3,2,7.91071463
7400967,"EYTBWB5IR_37",3,2,7.72321412
7398976,"EYTBWB5IR_03",3,4,6.95089336
7401021,"EYTBWB5IR_37",3,2,7.80357145
7401070,"EYTBWB5IR_37",3,3,5.65848272
7401079,"EYTBWB5IR_37",3,3,7.19642984
7401087,"EYTBWB5IR_37",3,3,7.7901799
7401073,"EYTBWB5IR_37",3,3,7.44196475
7305695,"EYTBWB5IR_37",3,3,7.52232154
7401067,"EYTBWB5IR_37",3,4,7.10714369
7400990,"EYTBWB5IR_37",3,4,7.44196436
7401038,"EYTBWB5IR_37",3,4,6.75446457
7401076,"EYTBWB5IR_37",3,4,7.04464378
7399014,"EYTBWB5IR_03",3,4,7.16964357
7400966,"EYTBWB5IR_37",3,4,6.9375009
7400973,"EYTBWB5IR_37",3,5,NA
7400968,"EYTBWB5IR_37",3,5,7.50892915
7305691,"EYTBWB5IR_37",3,5,7.37946448
7401078,"EYTBWB5IR_37",3,5,6.39508981
7400974,"EYTBWB5IR_37",3,5,6.7008933
6176013,"EYTBWB5IR_37",3,6,7.7544643
7401053,"EYTBWB5IR_37",3,6,7.16517966
7401081,"EYTBWB5IR_37",3,6,7.87500087
7400983,"EYTBWB5IR_37",3,6,8.09821433
7399104,"EYTBWB5IR_03",3,4,6.14062578
7400970,"EYTBWB5IR_37",3,6,7.42857118
7398924,"EYTBWB5IR_03",3,4,6.6964299
6176013,"EYTBWB5IR_38",1,1,8.0848211
4755014,"EYTBWB5IR_38",1,1,8.0223214
7401090,"EYTBWB5IR_38",1,1,7.9508937
7401091,"EYTBWB5IR_38",1,1,7.7991071
7401109,"EYTBWB5IR_38",1,1,7.26785713
7401111,"EYTBWB5IR_38",1,2,7.04464316
7401113,"EYTBWB5IR_38",1,2,7.24553619
7401114,"EYTBWB5IR_38",1,2,7.86160722
7401115,"EYTBWB5IR_38",1,2,7.20535725
7312620,"EYTBWB5IR_03",3,5,6.99553627
7401116,"EYTBWB5IR_38",1,2,7.07589328
7401118,"EYTBWB5IR_38",1,3,6.48660731
7305714,"EYTBWB5IR_38",1,3,NA
7401152,"EYTBWB5IR_38",1,3,NA
7401156,"EYTBWB5IR_38",1,3,6.9330364
7401193,"EYTBWB5IR_38",1,3,7.97321443
7401195,"EYTBWB5IR_38",1,4,7.46875046
7401202,"EYTBWB5IR_38",1,4,7.00000049
7401210,"EYTBWB5IR_38",1,4,6.96428652
7305743,"EYTBWB5IR_38",1,4,7.29017955
7398926,"EYTBWB5IR_03",3,5,7.23214315
7401212,"EYTBWB5IR_38",1,4,8.21428658
7401214,"EYTBWB5IR_38",1,5,8.22321461
7401221,"EYTBWB5IR_38",1,5,6.99107164
7401224,"EYTBWB5IR_38",1,5,7.24107167
7401230,"EYTBWB5IR_38",1,5,6.7053577
7401231,"EYTBWB5IR_38",1,5,7.31696473
7401239,"EYTBWB5IR_38",1,6,7.13392976
7401242,"EYTBWB5IR_38",1,6,7.21428679
7401292,"EYTBWB5IR_38",1,6,NA
7401295,"EYTBWB5IR_38",1,6,NA
7399010,"EYTBWB5IR_03",3,5,7.50000048
7401310,"EYTBWB5IR_38",1,6,NA
7401242,"EYTBWB5IR_38",2,1,6.6830368
7401116,"EYTBWB5IR_38",2,1,7.20089329
4755014,"EYTBWB5IR_38",2,1,7.3616075
7401193,"EYTBWB5IR_38",2,1,8.30357144
7305714,"EYTBWB5IR_38",2,1,7.64732135
7401202,"EYTBWB5IR_38",2,2,7.2633935
7401224,"EYTBWB5IR_38",2,2,7.45982168
7401111,"EYTBWB5IR_38",2,2,7.72767917
7401292,"EYTBWB5IR_38",2,2,8.05803683
7399115,"EYTBWB5IR_03",3,5,6.44642981
7401109,"EYTBWB5IR_38",2,2,7.88392914
7401152,"EYTBWB5IR_38",2,3,7.79464338
7401156,"EYTBWB5IR_38",2,3,7.58928641
7401214,"EYTBWB5IR_38",2,3,9.00446462
7401195,"EYTBWB5IR_38",2,3,8.49107147
7401239,"EYTBWB5IR_38",2,3,7.30803677
7401091,"EYTBWB5IR_38",2,4,7.41964311
7305743,"EYTBWB5IR_38",2,4,NA
6176013,"EYTBWB5IR_38",2,4,NA
7401113,"EYTBWB5IR_38",2,4,7.5580362
7398953,"EYTBWB5IR_03",3,5,7.7232143
7401295,"EYTBWB5IR_38",2,4,7.47767986
7401221,"EYTBWB5IR_38",2,5,7.18750065
7401212,"EYTBWB5IR_38",2,5,8.24107159
7401231,"EYTBWB5IR_38",2,5,7.26339374
7401090,"EYTBWB5IR_38",2,5,7.9017868
7401115,"EYTBWB5IR_38",2,5,7.70535726
7401118,"EYTBWB5IR_38",2,6,7.30803632
7401310,"EYTBWB5IR_38",2,6,6.97321489
7401114,"EYTBWB5IR_38",2,6,8.15178623
7401230,"EYTBWB5IR_38",2,6,7.17857171
6176013,"EYTBWB5IR_03",3,6,8.0625003
7401210,"EYTBWB5IR_38",2,6,7.11160753
7401156,"EYTBWB5IR_38",3,1,7.47321442
7401113,"EYTBWB5IR_38",3,1,8.14285721
7401152,"EYTBWB5IR_38",3,1,7.67410739
4755014,"EYTBWB5IR_38",3,1,7.9508936
7401212,"EYTBWB5IR_38",3,1,8.5714296
7401114,"EYTBWB5IR_38",3,2,7.89285724
7401202,"EYTBWB5IR_38",3,2,7.23214351
7401214,"EYTBWB5IR_38",3,2,8.50892963
7401091,"EYTBWB5IR_38",3,2,7.67410712
7312673,"EYTBWB5IR_03",3,6,7.45982166
7401193,"EYTBWB5IR_38",3,2,8.29017945
7401230,"EYTBWB5IR_38",3,3,7.03125072
7401292,"EYTBWB5IR_38",3,3,7.91071484
7401310,"EYTBWB5IR_38",3,3,7.0178579
7401231,"EYTBWB5IR_38",3,3,7.50892975
7401210,"EYTBWB5IR_38",3,3,7.28571454
7401224,"EYTBWB5IR_38",3,4,6.91517969
7305714,"EYTBWB5IR_38",3,4,7.45535736
7305743,"EYTBWB5IR_38",3,4,7.37053657
7401239,"EYTBWB5IR_38",3,4,7.74107178
7399118,"EYTBWB5IR_03",3,6,7.45535787
7401090,"EYTBWB5IR_38",3,4,7.9866079
7401115,"EYTBWB5IR_38",3,5,7.57142927
7401109,"EYTBWB5IR_38",3,5,7.47321415
7401195,"EYTBWB5IR_38",3,5,8.27678648
7401242,"EYTBWB5IR_38",3,5,7.06696481
7401116,"EYTBWB5IR_38",3,5,7.0625003
6176013,"EYTBWB5IR_38",3,6,8.3526793
7401221,"EYTBWB5IR_38",3,6,7.04464366
7401295,"EYTBWB5IR_38",3,6,7.58928687
7401118,"EYTBWB5IR_38",3,6,7.03571433
7398957,"EYTBWB5IR_03",3,6,7.11607133
7401111,"EYTBWB5IR_38",3,6,7.13392918
7398928,"EYTBWB5IR_03",3,6,6.43750018
6176013,"EYTBWB5IR_39",1,1,7.8883931
4755014,"EYTBWB5IR_39",1,1,NA
7401319,"EYTBWB5IR_39",1,1,6.9687507
7401341,"EYTBWB5IR_39",1,1,7.6160711
7401342,"EYTBWB5IR_39",1,1,7.12500013
7401343,"EYTBWB5IR_39",1,2,7.42857116
7305649,"EYTBWB5IR_39",1,2,7.34375019
7305339,"EYTBWB5IR_39",1,2,NA
7305341,"EYTBWB5IR_39",1,2,6.78571425
7305349,"EYTBWB5IR_39",1,2,7.95535728
7305427,"EYTBWB5IR_39",1,3,7.45535731
7402159,"EYTBWB5IR_39",1,3,7.45535734
7402049,"EYTBWB5IR_39",1,3,7.71428637
7402054,"EYTBWB5IR_39",1,3,7.3437504
7402056,"EYTBWB5IR_39",1,3,7.27232143
7402059,"EYTBWB5IR_39",1,4,7.34375046
7402061,"EYTBWB5IR_39",1,4,7.04017949
7402063,"EYTBWB5IR_39",1,4,7.58035752
7402078,"EYTBWB5IR_39",1,4,7.17857155
7402080,"EYTBWB5IR_39",1,4,6.62276858
7402081,"EYTBWB5IR_39",1,5,7.47321461
7402091,"EYTBWB5IR_39",1,5,6.86607164
7402102,"EYTBWB5IR_39",1,5,7.42857167
7402105,"EYTBWB5IR_39",1,5,7.6696437
7402110,"EYTBWB5IR_39",1,5,8.05803673
7305802,"EYTBWB5IR_39",1,6,7.56696476
7305960,"EYTBWB5IR_39",1,6,7.67857179
7401356,"EYTBWB5IR_39",1,6,8.25446482
7401358,"EYTBWB5IR_39",1,6,8.02232185
7305805,"EYTBWB5IR_39",1,6,7.65178688
7305960,"EYTBWB5IR_39",2,1,8.0223218
7305349,"EYTBWB5IR_39",2,1,8.16517929
4755014,"EYTBWB5IR_39",2,1,7.4196435
7402056,"EYTBWB5IR_39",2,1,7.71428644
7402159,"EYTBWB5IR_39",2,1,7.13839335
7402061,"EYTBWB5IR_39",2,2,7.5669645
7402102,"EYTBWB5IR_39",2,2,7.16517968
7401343,"EYTBWB5IR_39",2,2,7.36160717
7401356,"EYTBWB5IR_39",2,2,8.04464383
7401342,"EYTBWB5IR_39",2,2,6.81696414
7402049,"EYTBWB5IR_39",2,3,7.49107138
7402054,"EYTBWB5IR_39",2,3,7.52678641
7402081,"EYTBWB5IR_39",2,3,7.83035762
7402059,"EYTBWB5IR_39",2,3,7.20089347
7305802,"EYTBWB5IR_39",2,3,7.65625077
7401341,"EYTBWB5IR_39",2,4,7.42857111
7402078,"EYTBWB5IR_39",2,4,7.81250056
6176013,"EYTBWB5IR_39",2,4,NA
7305649,"EYTBWB5IR_39",2,4,NA
7401358,"EYTBWB5IR_39",2,4,8.03571486
7402091,"EYTBWB5IR_39",2,5,7.37053665
7402080,"EYTBWB5IR_39",2,5,7.14285759
7402110,"EYTBWB5IR_39",2,5,8.57589374
7401319,"EYTBWB5IR_39",2,5,6.8616078
7305341,"EYTBWB5IR_39",2,5,7.31250026
7305427,"EYTBWB5IR_39",2,6,7.78125032
7305805,"EYTBWB5IR_39",2,6,7.83928689
7305339,"EYTBWB5IR_39",2,6,6.95535723
7402105,"EYTBWB5IR_39",2,6,6.72321471
7402063,"EYTBWB5IR_39",2,6,6.93750053
7402054,"EYTBWB5IR_39",3,1,7.84821442
7305649,"EYTBWB5IR_39",3,1,7.17857121
7402049,"EYTBWB5IR_39",3,1,7.49553639
4755014,"EYTBWB5IR_39",3,1,7.2901796
7402080,"EYTBWB5IR_39",3,1,7.3794646
7305339,"EYTBWB5IR_39",3,2,7.47321424
7402061,"EYTBWB5IR_39",3,2,7.41517951
7402081,"EYTBWB5IR_39",3,2,8.37946463
7401341,"EYTBWB5IR_39",3,2,7.76785712
7402056,"EYTBWB5IR_39",3,2,8.18750045
7402105,"EYTBWB5IR_39",3,3,7.85714372
7401356,"EYTBWB5IR_39",3,3,8.26339384
7305805,"EYTBWB5IR_39",3,3,8.0044649
7402110,"EYTBWB5IR_39",3,3,7.71875075
7402063,"EYTBWB5IR_39",3,3,7.62053654
7402102,"EYTBWB5IR_39",3,4,7.20982169
7402159,"EYTBWB5IR_39",3,4,7.21428636
7402078,"EYTBWB5IR_39",3,4,7.83035757
7305802,"EYTBWB5IR_39",3,4,7.87500078
7401319,"EYTBWB5IR_39",3,4,6.9955369
7305341,"EYTBWB5IR_39",3,5,7.20089327
7401342,"EYTBWB5IR_39",3,5,6.78125015
7402059,"EYTBWB5IR_39",3,5,7.19196448
7305960,"EYTBWB5IR_39",3,5,7.57142981
7305349,"EYTBWB5IR_39",3,5,NA
6176013,"EYTBWB5IR_39",3,6,8.0223218
7402091,"EYTBWB5IR_39",3,6,6.93750066
7401358,"EYTBWB5IR_39",3,6,7.70089387
7305427,"EYTBWB5IR_39",3,6,7.97321433
7401343,"EYTBWB5IR_39",3,6,7.51785718
6176013,"EYTBWB5IR_04",1,1,7.9285711
4755014,"EYTBWB5IR_04",1,1,6.9107144
7399135,"EYTBWB5IR_04",1,1,6.9285717
7399137,"EYTBWB5IR_04",1,1,7.0848211
7399140,"EYTBWB5IR_04",1,1,6.81250013
7312736,"EYTBWB5IR_04",1,2,7.61160716
7399179,"EYTBWB5IR_04",1,2,7.57142919
7399180,"EYTBWB5IR_04",1,2,7.64732122
7399181,"EYTBWB5IR_04",1,2,7.30357125
7399248,"EYTBWB5IR_04",1,2,7.02678628
7399264,"EYTBWB5IR_04",1,3,7.30803631
7399267,"EYTBWB5IR_04",1,3,7.41517934
7399272,"EYTBWB5IR_04",1,3,7.91964337
7399277,"EYTBWB5IR_04",1,3,7.2098214
7399288,"EYTBWB5IR_04",1,3,7.42410743
7399289,"EYTBWB5IR_04",1,4,7.54910746
7399290,"EYTBWB5IR_04",1,4,7.60714349
7399321,"EYTBWB5IR_04",1,4,7.66964352
7399345,"EYTBWB5IR_04",1,4,6.93303655
7312923,"EYTBWB5IR_04",1,4,7.39285758
7312934,"EYTBWB5IR_04",1,5,6.95089361
7399382,"EYTBWB5IR_04",1,5,6.82589364
7312955,"EYTBWB5IR_04",1,5,7.33482167
7312960,"EYTBWB5IR_04",1,5,7.5937507
7312961,"EYTBWB5IR_04",1,5,7.25892973
7399399,"EYTBWB5IR_04",1,6,7.35714376
7399403,"EYTBWB5IR_04",1,6,6.50446479
7399413,"EYTBWB5IR_04",1,6,6.54241182
7399418,"EYTBWB5IR_04",1,6,6.30580485
7399424,"EYTBWB5IR_04",1,6,6.63169688
7399403,"EYTBWB5IR_04",2,1,6.0647328
7399248,"EYTBWB5IR_04",2,1,6.52455429
4755014,"EYTBWB5IR_04",2,1,6.9508935
7399288,"EYTBWB5IR_04",2,1,7.49107144
7399267,"EYTBWB5IR_04",2,1,6.98660735
7399290,"EYTBWB5IR_04",2,2,7.1205365
7312955,"EYTBWB5IR_04",2,2,7.50000068
7312736,"EYTBWB5IR_04",2,2,7.51339317
7399413,"EYTBWB5IR_04",2,2,6.29464383
7399140,"EYTBWB5IR_04",2,2,6.45535714
7399272,"EYTBWB5IR_04",2,3,7.42857138
7399277,"EYTBWB5IR_04",2,3,7.64285741
7312934,"EYTBWB5IR_04",2,3,7.68750062
7399289,"EYTBWB5IR_04",2,3,7.39732147
7399399,"EYTBWB5IR_04",2,3,7.16964377
7399137,"EYTBWB5IR_04",2,4,6.33035711
7399345,"EYTBWB5IR_04",2,4,6.56026856
6176013,"EYTBWB5IR_04",2,4,7.7678572
7399179,"EYTBWB5IR_04",2,4,6.6852682
7399418,"EYTBWB5IR_04",2,4,6.08258986
7399382,"EYTBWB5IR_04",2,5,6.58258965
7312923,"EYTBWB5IR_04",2,5,7.48660759
7312961,"EYTBWB5IR_04",2,5,7.37946474
7399135,"EYTBWB5IR_04",2,5,6.9196438
7399181,"EYTBWB5IR_04",2,5,7.52232126
7399264,"EYTBWB5IR_04",2,6,7.26785732
7399424,"EYTBWB5IR_04",2,6,6.66517989
7399180,"EYTBWB5IR_04",2,6,7.06696423
7312960,"EYTBWB5IR_04",2,6,6.35491171
7399321,"EYTBWB5IR_04",2,6,7.48660753
7399277,"EYTBWB5IR_04",3,1,7.14285742
7399179,"EYTBWB5IR_04",3,1,6.66517921
7399272,"EYTBWB5IR_04",3,1,7.68750039
4755014,"EYTBWB5IR_04",3,1,7.4508936
7312923,"EYTBWB5IR_04",3,1,7.3169646
7399180,"EYTBWB5IR_04",3,2,7.84375024
7399290,"EYTBWB5IR_04",3,2,7.86160751
7312934,"EYTBWB5IR_04",3,2,8.04017963
7399137,"EYTBWB5IR_04",3,2,6.97767912
7399288,"EYTBWB5IR_04",3,2,7.53571445
7312960,"EYTBWB5IR_04",3,3,6.91517972
7399413,"EYTBWB5IR_04",3,3,5.79687584
7399424,"EYTBWB5IR_04",3,3,6.9062509
7312961,"EYTBWB5IR_04",3,3,7.14732175
7399321,"EYTBWB5IR_04",3,3,7.33482154
7312955,"EYTBWB5IR_04",3,4,7.19196469
7399267,"EYTBWB5IR_04",3,4,6.99553636
7399345,"EYTBWB5IR_04",3,4,7.62500057
7399399,"EYTBWB5IR_04",3,4,7.36160778
7399135,"EYTBWB5IR_04",3,4,6.5669649
7399181,"EYTBWB5IR_04",3,5,7.26339327
7399140,"EYTBWB5IR_04",3,5,6.95535715
7399289,"EYTBWB5IR_04",3,5,8.08035748
7399403,"EYTBWB5IR_04",3,5,6.91517981
7399248,"EYTBWB5IR_04",3,5,7.2678573
6176013,"EYTBWB5IR_04",3,6,8.0089293
7399382,"EYTBWB5IR_04",3,6,6.55580466
7399418,"EYTBWB5IR_04",3,6,6.68750087
7399264,"EYTBWB5IR_04",3,6,6.80803633
7312736,"EYTBWB5IR_04",3,6,6.79017918
6176013,"EYTBWB5IR_05",1,1,8.0133931
4755014,"EYTBWB5IR_05",1,1,6.7589294
7399425,"EYTBWB5IR_05",1,1,7.2812507
7399442,"EYTBWB5IR_05",1,1,7.9598211
7399445,"EYTBWB5IR_05",1,1,8.07589313
7399447,"EYTBWB5IR_05",1,2,7.58928616
7399450,"EYTBWB5IR_05",1,2,7.51785719
7399455,"EYTBWB5IR_05",1,2,6.72767922
7313013,"EYTBWB5IR_05",1,2,7.40178625
7313018,"EYTBWB5IR_05",1,2,7.57589328
7313019,"EYTBWB5IR_05",1,3,7.48214331
7399457,"EYTBWB5IR_05",1,3,7.03125034
7399469,"EYTBWB5IR_05",1,3,7.54910737
7399471,"EYTBWB5IR_05",1,3,7.7544644
7399473,"EYTBWB5IR_05",1,3,7.12500043
7399478,"EYTBWB5IR_05",1,4,7.52232146
7399483,"EYTBWB5IR_05",1,4,7.34821449
7399485,"EYTBWB5IR_05",1,4,7.61607152
7313022,"EYTBWB5IR_05",1,4,7.23214355
7313023,"EYTBWB5IR_05",1,4,7.04464358
7399491,"EYTBWB5IR_05",1,5,7.08928661
7399496,"EYTBWB5IR_05",1,5,7.62946464
7399497,"EYTBWB5IR_05",1,5,7.59821467
7399499,"EYTBWB5IR_05",1,5,8.0000007
7313025,"EYTBWB5IR_05",1,5,7.53125073
7313026,"EYTBWB5IR_05",1,6,7.96875076
7313027,"EYTBWB5IR_05",1,6,7.37500079
7313028,"EYTBWB5IR_05",1,6,7.37946482
7313029,"EYTBWB5IR_05",1,6,7.31250085
7313031,"EYTBWB5IR_05",1,6,7.25446488
7313027,"EYTBWB5IR_05",2,1,8.0491078
7313018,"EYTBWB5IR_05",2,1,7.34821429
4755014,"EYTBWB5IR_05",2,1,7.2276795
7399473,"EYTBWB5IR_05",2,1,7.23660744
7399457,"EYTBWB5IR_05",2,1,7.25892935
7399483,"EYTBWB5IR_05",2,2,7.5000005
7399497,"EYTBWB5IR_05",2,2,7.59375068
7399447,"EYTBWB5IR_05",2,2,7.38839317
7313028,"EYTBWB5IR_05",2,2,7.56250083
7399445,"EYTBWB5IR_05",2,2,7.15625014
7399469,"EYTBWB5IR_05",2,3,7.05803638
7399471,"EYTBWB5IR_05",2,3,7.93303641
7399491,"EYTBWB5IR_05",2,3,7.41071462
7399478,"EYTBWB5IR_05",2,3,7.05803647
7313026,"EYTBWB5IR_05",2,3,7.40625077
7399442,"EYTBWB5IR_05",2,4,7.66071411
7313022,"EYTBWB5IR_05",2,4,7.04464356
6176013,"EYTBWB5IR_05",2,4,8.2366072
