"new_GID","PLOT.ID","rows","ranges","Block","Rep","Trt","year","genotype","note","Group","Calibration","ASD","CHL"
"BGEM-0289-N_HN","4101","1","3","3","2","HN","2022","BGEM-0289-N","BGEM_Short_late","Inbred","0","2",352.291471455763
"BGEM-0289-N_LN","3126","26","3","2","2","LN","2022","BGEM-0289-N","BGEM_Short_late","Inbred","0","2",309.643212318994
"BGEM-0290-N_HN","4048","48","1","3","2","HN","2022","BGEM-0290-N","BGEM_Tall_late","Inbred","0","2",444.491274876651
"BGEM-0290-N_LN","3211","11","5","2","2","LN","2022","BGEM-0290-N","BGEM_Tall_late","Inbred","0","2",334.329479871277
"BGEM-0291-N_HN","4074","24","2","2","2","HN","2022","BGEM-0291-N","BGEM_Short_late","Inbred","0","2",402.430368662302
"BGEM-0291-N_LN","3099","49","2","3","2","LN","2022","BGEM-0291-N","BGEM_Short_late","Inbred","0","1",384.667903243746
"BGEM-0292-S_HN","4028","28","1","2","2","HN","2022","BGEM-0292-S","BGEM_Tall_late","Inbred","0","2",361.637705640932
"BGEM-0292-S_LN","3166","16","4","2","2","LN","2022","BGEM-0292-S","BGEM_Tall_late","Inbred","0","1",351.583085268684
"BGEM-0293-N_HN","4097","47","2","3","2","HN","2022","BGEM-0293-N","BGEM_Tall_late","Inbred","0","2",365.088943687031
"BGEM-0293-N_LN","3260","10","6","2","2","LN","2022","BGEM-0293-N","BGEM_Tall_late","Inbred","0","2",293.991965475068
"BGEM-0294-N_HN","4087","37","2","2","2","HN","2022","BGEM-0294-N","BGEM_Tall_late","Inbred","0","2",405.964340097813
"BGEM-0294-N_LN","3225","25","5","2","2","LN","2022","BGEM-0294-N","BGEM_Tall_late","Inbred","0","2",316.479205160944
"BGEM-0295-S_HN","4226","26","5","2","2","HN","2022","BGEM-0295-S","BGEM_Tall_early","Inbred","0","1",383.165062625608
"BGEM-0295-S_LN","3014","14","1","2","2","LN","2022","BGEM-0295-S","BGEM_Tall_early","Inbred","0","1",390.693661033557
"BGEM-0296-S_HN","4075","25","2","2","2","HN","2022","BGEM-0296-S","BGEM_Short_late","Inbred","0","1",469.84824110017
"BGEM-0296-S_LN","3100","50","2","2","2","LN","2022","BGEM-0296-S","BGEM_Short_late","Inbred","0","2",380.076342936186
"BGEM-0297-N_HN","4123","23","3","2","2","HN","2022","BGEM-0297-N","BGEM_Short_late","Inbred","0","1",426.774947970147
"BGEM-0297-N_LN","3148","48","3","3","2","LN","2022","BGEM-0297-N","BGEM_Short_late","Inbred","0","2",344.920724380477
"BGEM-0298-S_HN","4219","19","5","3","2","HN","2022","BGEM-0298-S","BGEM_Short_early","Inbred","0","1",343.84663697291
"BGEM-0298-S_LN","3244","44","5","2","2","LN","2022","BGEM-0298-S","BGEM_Short_early","Inbred","0","1",314.394645137329
"BGEM-0299-N_HN","4232","32","5","3","2","HN","2022","BGEM-0299-N","BGEM_Tall_early","Inbred","0","2",422.911032742265
"BGEM-0299-N_LN","3020","20","1","2","2","LN","2022","BGEM-0299-N","BGEM_Tall_early","Inbred","0","1",359.09720218187
"BGEM-0300-S_HN","4230","30","5","3","2","HN","2022","BGEM-0300-S","BGEM_Tall_early","Inbred","0","2",331.164024607257
"BGEM-0300-S_LN","3018","18","1","2","2","LN","2022","BGEM-0300-S","BGEM_Tall_early","Inbred","0","1",317.268482468187
"BGEM-0301-S_HN","4329","29","7","2","2","HN","2022","BGEM-0301-S","BGEM_Tall_early","Inbred","0","1",323.031170892796
"BGEM-0301-S_LN","3117","17","3","2","2","LN","2022","BGEM-0301-S","BGEM_Tall_early","Inbred","0","1",253.780106259871
"BGEM-0302-S_HN","4233","33","5","2","2","HN","2022","BGEM-0302-S","BGEM_Tall_early","Inbred","0","2",407.821711556384
"BGEM-0302-S_LN","3021","21","1","2","2","LN","2022","BGEM-0302-S","BGEM_Tall_early","Inbred","0","1",332.148191012684
"BGEM-0303-N_HN","4107","7","3","2","2","HN","2022","BGEM-0303-N","BGEM_Short_late","Inbred","0","1",396.399087271254
"BGEM-0303-N_LN","3132","32","3","2","2","LN","2022","BGEM-0303-N","BGEM_Short_late","Inbred","0","2",336.90038765055
"BGEM-0304-N_HN","4242","42","5","2","2","HN","2022","BGEM-0304-N","BGEM_Tall_early","Inbred","0","1",297.081379057102
"BGEM-0304-N_LN","3055","5","2","3","2","LN","2022","BGEM-0304-N","BGEM_Tall_early","Inbred","0","1",306.014694906918
"BGEM-0305-S_HN","4051","1","2","3","2","HN","2022","BGEM-0305-S","BGEM_Short_late","Inbred","0","2",345.378972642277
"BGEM-0305-S_LN","3076","26","2","2","2","LN","2022","BGEM-0305-S","BGEM_Short_late","Inbred","0","1",321.035312986366
"BGEM-0306-S_HN","4020","20","1","3","2","HN","2022","BGEM-0306-S","BGEM_Short_late","Inbred","0","2",449.566968374044
"BGEM-0306-S_LN","3045","45","1","3","2","LN","2022","BGEM-0306-S","BGEM_Short_late","Inbred","0","2",373.426960323517
"BGEM-0307-S_HN","4094","44","2","2","2","HN","2022","BGEM-0307-S","BGEM_Tall_late","Inbred","0","1",436.750741247825
"BGEM-0307-S_LN","3257","7","6","2","2","LN","2022","BGEM-0307-S","BGEM_Tall_late","Inbred","0","2",325.267219973343
"BGEM-0308-S_HN","4037","37","1","3","2","HN","2022","BGEM-0308-S","BGEM_Tall_late","Inbred","0","2",468.140964116962
"BGEM-0308-S_LN","3175","25","4","3","2","LN","2022","BGEM-0308-S","BGEM_Tall_late","Inbred","0","1",334.197237486343
"BGEM-0309-S_HN","4130","30","3","3","2","HN","2022","BGEM-0309-S","BGEM_Tall_late","Inbred","0","1",387.120918128218
"BGEM-0309-S_LN","3268","18","6","2","2","LN","2022","BGEM-0309-S","BGEM_Tall_late","Inbred","0","1",333.824495352445
"BGEM-0310-S_HN","4307","7","7","2","2","HN","2022","BGEM-0310-S","BGEM_Short_early","Inbred","0","2",469.398194868233
"BGEM-0310-S_LN","3332","32","7","3","2","LN","2022","BGEM-0310-S","BGEM_Short_early","Inbred","0","2",363.042428126264
"BGEM-0311-N_HN","4300","50","6","2","2","HN","2022","BGEM-0311-N","BGEM_Tall_early","Inbred","0","1",404.883243159132
"BGEM-0311-N_LN","3113","13","3","2","2","LN","2022","BGEM-0311-N","BGEM_Tall_early","Inbred","0","2",346.13163506947
"BGEM-0312-S_HN","4026","26","1","2","2","HN","2022","BGEM-0312-S","BGEM_Tall_late","Inbred","0","2",342.06430402621
"BGEM-0312-S_LN","3164","14","4","2","2","LN","2022","BGEM-0312-S","BGEM_Tall_late","Inbred","0","1",332.063046150549
"BGEM-0313-S_HN","4276","26","6","2","2","HN","2022","BGEM-0313-S","BGEM_Tall_early","Inbred","0","1",373.17294160124
"BGEM-0313-S_LN","3064","14","2","3","2","LN","2022","BGEM-0313-S","BGEM_Tall_early","Inbred","0","1",397.157062685946
"BGEM-0314-S_HN","4214","14","5","2","2","HN","2022","BGEM-0314-S","BGEM_Short_early","Inbred","0","1",423.701895565236
"BGEM-0314-S_LN","3239","39","5","3","2","LN","2022","BGEM-0314-S","BGEM_Short_early","Inbred","0","2",286.466353924434
"BGEM-0315-S_HN","4295","45","6","2","2","HN","2022","BGEM-0315-S","BGEM_Tall_early","Inbred","0","1",465.324510013735
"BGEM-0315-S_LN","3108","8","3","3","2","LN","2022","BGEM-0315-S","BGEM_Tall_early","Inbred","0","2",376.904484123435
"BGEM-0316-S_HN","4159","9","4","3","2","HN","2022","BGEM-0316-S","BGEM_Short_late","Inbred","0","2",335.396662657343
"BGEM-0316-S_LN","3184","34","4","3","2","LN","2022","BGEM-0316-S","BGEM_Short_late","Inbred","0","1",322.435278426485
"BGEM-0317-S_HN","4334","34","7","3","2","HN","2022","BGEM-0317-S","BGEM_Tall_early","Inbred","0","1",437.021913402056
"BGEM-0317-S_LN","3122","22","3","2","2","LN","2022","BGEM-0317-S","BGEM_Tall_early","Inbred","0","2",360.134437553415
"BGEM-0318-S_HN","4164","14","4","2","2","HN","2022","BGEM-0318-S","BGEM_Short_early","Inbred","0","2",409.385349965398
"BGEM-0318-S_LN","3189","39","4","3","2","LN","2022","BGEM-0318-S","BGEM_Short_early","Inbred","0","1",296.359693440434
"BGEM-0319-S_HN","4313","13","7","2","2","HN","2022","BGEM-0319-S","BGEM_Short_early","Inbred","1","1.5",423.553359740828
"BGEM-0319-S_LN","3338","38","7","2","2","LN","2022","BGEM-0319-S","BGEM_Short_early","Inbred","0","2",351.098368428893
"BGEM-0320-N_HN","4255","5","6","2","2","HN","2022","BGEM-0320-N","BGEM_Short_early","Inbred","0","1",398.693513401934
"BGEM-0320-N_LN","3280","30","6","2","2","LN","2022","BGEM-0320-N","BGEM_Short_early","Inbred","0","2",369.636973871516
"BGEM-0321-S_HN","4165","15","4","2","2","HN","2022","BGEM-0321-S","BGEM_Short_early","Inbred","0","2",483.40743649122
"BGEM-0321-S_LN","3190","40","4","3","2","LN","2022","BGEM-0321-S","BGEM_Short_early","Inbred","0","1",315.766540417505
"BGEM-0322-S_HN","4151","1","4","3","2","HN","2022","BGEM-0322-S","BGEM_Short_late","Inbred","0","1",397.788589243493
"BGEM-0322-S_LN","3176","26","4","3","2","LN","2022","BGEM-0322-S","BGEM_Short_late","Inbred","0","1",336.370569214047
"BGEM-0323-S_HN","4068","18","2","3","2","HN","2022","BGEM-0323-S","BGEM_Short_late","Inbred","0","2",409.155703411781
"BGEM-0323-S_LN","3093","43","2","3","2","LN","2022","BGEM-0323-S","BGEM_Short_late","Inbred","0","1",406.074712014359
"BGEM-0324-N_HN","4137","37","3","2","2","HN","2022","BGEM-0324-N","BGEM_Tall_late","Inbred","0","1",347.629736718364
"BGEM-0324-N_LN","3275","25","6","2","2","LN","2022","BGEM-0324-N","BGEM_Tall_late","Inbred","0","1",329.601775409986
"BGEM-0325-N_HN","4047","47","1","3","2","HN","2022","BGEM-0325-N","BGEM_Tall_late","Inbred","0","2",421.406320486625
"BGEM-0325-N_LN","3210","10","5","2","2","LN","2022","BGEM-0325-N","BGEM_Tall_late","Inbred","0","2",331.473725139081
"BGEM-0326-N_HN","4254","4","6","2","2","HN","2022","BGEM-0326-N","BGEM_Short_early","Inbred","0","1",349.639019177328
"BGEM-0326-N_LN","3279","29","6","3","2","LN","2022","BGEM-0326-N","BGEM_Short_early","Inbred","0","2",321.899104838441
"BGEM-0327-N_HN","4268","18","6","3","2","HN","2022","BGEM-0327-N","BGEM_Short_early","Inbred","0","1",357.55663708904
"BGEM-0327-N_LN","3293","43","6","3","2","LN","2022","BGEM-0327-N","BGEM_Short_early","Inbred","0","1",304.605053669329
"BGEM-0328-S_HN","4099","49","2","3","2","HN","2022","BGEM-0328-S","BGEM_Tall_late","Inbred","0","2",380.723639739578
"BGEM-0328-S_LN","3262","12","6","2","2","LN","2022","BGEM-0328-S","BGEM_Tall_late","Inbred","0","2",339.068096324444
"LH109 X LH123_LN","3432","32","9","3","2","LN","2022","LH109 X LH123","Hybrid","Hybrid","0","2",283.784333594367
"LH109 X LH59_HN","4351","1","8","2","2","HN","2022","LH109 X LH59","Hybrid","Hybrid","0","2",439.730929971262
"LH109 X LH59_HN","4544","44","11","3","2","HN","2022","LH109 X LH59","Hybrid","Hybrid","0","1",439.730929971262
"LH109 X LH59_HN","4352","2","8","3","2","HN","2022","LH109 X LH59","Hybrid","Hybrid","0","2",439.730929971262
"LH109 X LH59_LN","3597","47","12","3","2","LN","2022","LH109 X LH59","Hybrid","Hybrid","0","1",350.582672833609
"LH109 X LH59_LN","3598","48","12","2","2","LN","2022","LH109 X LH59","Hybrid","Hybrid","0","1",350.582672833609
"LH109 X LH59_LN","3454","4","10","2","2","LN","2022","LH109 X LH59","Hybrid","Hybrid","0","1",350.582672833609
"LH123 X LH59_HN","4508","8","11","2","2","HN","2022","LH123 X LH59","Hybrid","Hybrid","0","1",387.424955837323
"LH123 X LH59_LN","3596","46","12","3","2","LN","2022","LH123 X LH59","Hybrid","Hybrid","0","1",340.679691066872
"LH123 X PHG50_HN","4372","22","8","2","2","HN","2022","LH123 X PHG50","Hybrid","Hybrid","0","1",430.781514756531
"LH123 X PHG50_LN","3384","34","8","2","2","LN","2022","LH123 X PHG50","Hybrid","Hybrid","0","2",389.324238468016
"LH132 X B73_HN","4543","43","11","3","2","HN","2022","LH132 X B73","Hybrid","Hybrid","0","1",444.611494123701
"LH132 X B73_HN","4354","4","8","2","2","HN","2022","LH132 X B73","Hybrid","Hybrid","0","2",444.611494123701
"LH132 X B73_LN","3590","40","12","3","2","LN","2022","LH132 X B73","Hybrid","Hybrid","0","1",372.344777985106
"LH132 X B73_LN","3600","50","12","3","2","LN","2022","LH132 X B73","Hybrid","Hybrid","0","1",372.344777985106
"LH74 X LH123_HN","4384","34","8","3","2","HN","2022","LH74 X LH123","Hybrid","Hybrid","0","1",465.922693449887
"LH74 X LH123_LN","3426","26","9","2","2","LN","2022","LH74 X LH123","Hybrid","Hybrid","0","1",382.556773987785
"Mo17_HN","4171","21","4","2","2","HN","2022","Mo17","BGEM_Short_early","Inbred","0","1",406.354384861877
"Mo17_HN","4057","7","2","3","2","HN","2022","Mo17","BGEM_Short_late","Inbred","0","2",406.354384861877
"Mo17_HN","4122","22","3","2","2","HN","2022","Mo17","BGEM_Short_late","Inbred","0","1",406.354384861877
"Mo17_HN","4041","41","1","3","2","HN","2022","Mo17","BGEM_Tall_late","Inbred","0","1",406.354384861877
"Mo17_HN","4261","11","6","3","2","HN","2022","Mo17","BGEM_Short_early","Inbred","0","1",406.354384861877
"Mo17_HN","4245","45","5","2","2","HN","2022","Mo17","BGEM_Tall_early","Inbred","0","2",406.354384861877
"Mo17_HN","4452","2","10","3","2","HN","2022","Mo17","Hybrid","Inbred","0","1",406.354384861877
"Mo17_HN","4187","37","4","3","2","HN","2022","Mo17","BGEM_Tall_late","Inbred",NA,NA,406.354384861877
"Mo17_HN","4310","10","7","3","2","HN","2022","Mo17","BGEM_Short_early","Inbred","0","2",406.354384861877
"Mo17_HN","4258","8","6","2","2","HN","2022","Mo17","BGEM_Short_early","Inbred","0","1",406.354384861877
"Mo17_HN","4439","39","9","3","2","HN","2022","Mo17","Hybrid","Inbred","0","1",406.354384861877
"Mo17_HN","4073","23","2","2","2","HN","2022","Mo17","BGEM_Short_late","Inbred","0","1",406.354384861877
"Mo17_HN","4106","6","3","2","2","HN","2022","Mo17","BGEM_Short_late","Inbred","0","2",406.354384861877
"Mo17_HN","4024","24","1","2","2","HN","2022","Mo17","BGEM_Short_late","Inbred","0","2",406.354384861877
"Mo17_HN","4212","12","5","3","2","HN","2022","Mo17","BGEM_Short_early","Inbred","0","1",406.354384861877
"Mo17_HN","4325","25","7","3","2","HN","2022","Mo17","BGEM_Short_early","Inbred","0","1",406.354384861877
"Mo17_HN","4412","12","9","2","2","HN","2022","Mo17","Hybrid","Inbred","0","2",406.354384861877
"Mo17_HN","4090","40","2","3","2","HN","2022","Mo17","BGEM_Tall_late","Inbred","0","2",406.354384861877
"Mo17_HN","4413","13","9","3","2","HN","2022","Mo17","Hybrid","Inbred","0","2",406.354384861877
"Mo17_HN","4294","44","6","3","2","HN","2022","Mo17","BGEM_Tall_early","Inbred","0","2",406.354384861877
"Mo17_HN","4335","35","7","3","2","HN","2022","Mo17","BGEM_Tall_early","Inbred","0","1",406.354384861877
"Mo17_HN","4434","34","9","3","2","HN","2022","Mo17","Hybrid","Inbred","0","1",406.354384861877
"Mo17_HN","4350","50","7","3","2","HN","2022","Mo17","BGEM_Tall_early","Inbred","0","2",406.354384861877
"Mo17_HN","4139","39","3","2","2","HN","2022","Mo17","BGEM_Tall_late","Inbred","0","1",406.354384861877
"Mo17_HN","4196","46","4","3","2","HN","2022","Mo17","BGEM_Tall_early","Inbred","0","2",406.354384861877
"Mo17_HN","4278","28","6","2","2","HN","2022","Mo17","BGEM_Tall_early","Inbred","0","1",406.354384861877
"Mo17_HN","4229","29","5","2","2","HN","2022","Mo17","BGEM_Tall_early","Inbred","0","2",406.354384861877
"Mo17_HN","4008","8","1","3","2","HN","2022","Mo17","BGEM_Short_late","Inbred","0","2",406.354384861877
"Mo17_HN","4155","5","4","3","2","HN","2022","Mo17","BGEM_Short_late","Inbred","0","1",406.354384861877
"Mo17_LN","3381","31","8","3","2","LN","2022","Mo17","Hybrid","Inbred","0","2",340.952430165086
"Mo17_LN","3107","7","3","3","2","LN","2022","Mo17","BGEM_Tall_early","Inbred","0","2",340.952430165086
"Mo17_LN","3139","39","3","2","2","LN","2022","Mo17","BGEM_Short_late","Inbred","0","2",340.952430165086
"Mo17_LN","3302","2","7","3","2","LN","2022","Mo17","BGEM_Tall_late","Inbred","0","1",340.952430165086
"Mo17_LN","3343","43","7","2","2","LN","2022","Mo17","BGEM_Short_early","Inbred","0","2",340.952430165086
"Mo17_LN","3074","24","2","3","2","LN","2022","Mo17","BGEM_Tall_early","Inbred","0","1",340.952430165086
"Mo17_LN","3318","18","7","2","2","LN","2022","Mo17","BGEM_Tall_late","Inbred","0","1",340.952430165086
"Mo17_LN","3025","25","1","2","2","LN","2022","Mo17","BGEM_Tall_early","Inbred","0","2",340.952430165086
"Mo17_LN","3431","31","9","2","2","LN","2022","Mo17","Hybrid","Inbred","0","2",340.952430165086
"Mo17_LN","3286","36","6","3","2","LN","2022","Mo17","BGEM_Short_early","Inbred","0","1",340.952430165086
"Mo17_LN","3327","27","7","3","2","LN","2022","Mo17","BGEM_Short_early","Inbred","0","1",340.952430165086
"Mo17_LN","3156","6","4","2","2","LN","2022","Mo17","BGEM_Tall_early","Inbred","0","2",340.952430165086
"Mo17_LN","3058","8","2","3","2","LN","2022","Mo17","BGEM_Tall_early","Inbred","0","1",340.952430165086
"Mo17_LN","3090","40","2","2","2","LN","2022","Mo17","BGEM_Short_late","Inbred","0","1",340.952430165086
"Mo17_LN","3009","9","1","3","2","LN","2022","Mo17","BGEM_Tall_early","Inbred","0","1",340.952430165086
"Mo17_LN","3041","41","1","3","2","LN","2022","Mo17","BGEM_Short_late","Inbred","0","2",340.952430165086
"Mo17_LN","3220","20","5","2","2","LN","2022","Mo17","BGEM_Tall_late","Inbred","0","2",340.952430165086
"Mo17_LN","3171","21","4","2","2","LN","2022","Mo17","BGEM_Tall_late","Inbred","0","2",340.952430165086
"Mo17_LN","3237","37","5","2","2","LN","2022","Mo17","BGEM_Short_early","Inbred","0","1",340.952430165086
"Mo17_LN","3358","8","8","3","2","LN","2022","Mo17","Hybrid","Inbred","0","2",340.952430165086
"Mo17_LN","3253","3","6","2","2","LN","2022","Mo17","BGEM_Tall_late","Inbred","0","2",340.952430165086
"Mo17_LN","3188","38","4","3","2","LN","2022","Mo17","BGEM_Short_late","Inbred","0","1",340.952430165086
"Mo17_LN","3269","19","6","2","2","LN","2022","Mo17","BGEM_Tall_late","Inbred","0","1",340.952430165086
"Mo17_LN","3123","23","3","3","2","LN","2022","Mo17","BGEM_Tall_early","Inbred","0","1",340.952430165086
"Mo17_LN","3283","33","6","3","2","LN","2022","Mo17","BGEM_Short_early","Inbred","0","1",340.952430165086
"Mo17_LN","3204","4","5","2","2","LN","2022","Mo17","BGEM_Tall_late","Inbred","0","2",340.952430165086
"Mo17_LN","3361","11","8","3","2","LN","2022","Mo17","Hybrid","Inbred","0","2",340.952430165086
"PHB47 X PHG86_LN","3458","8","10","2","2","LN","2022","PHB47 X PHG86","Hybrid","Hybrid","0","1",360.122895159054
"PHB47 X PHG86_LN","3450","50","9","2","2","LN","2022","PHB47 X PHG86","Hybrid","Hybrid","0","2",360.122895159054
"PHB47 X PHK29_HN","4378","28","8","3","2","HN","2022","PHB47 X PHK29","Hybrid","Hybrid","0","1",476.028991117421
"PHB47 X PHK29_LN","3464","14","10","2","2","LN","2022","PHB47 X PHK29","Hybrid","Hybrid","0","2",348.92151167069
"PHB47 X PHK29_LN","3390","40","8","3","2","LN","2022","PHB47 X PHK29","Hybrid","Hybrid","0","1",348.92151167069
"PHB47 X PHK29_LN","3360","10","8","2","2","LN","2022","PHB47 X PHK29","Hybrid","Hybrid","0","2",348.92151167069
"PHB47 X PHW52_LN","3354","4","8","3","2","LN","2022","PHB47 X PHW52","Hybrid","Hybrid","0","1",310.92367716886
"PHB47 X PHW52_LN","3438","38","9","2","2","LN","2022","PHB47 X PHW52","Hybrid","Hybrid","0","2",310.92367716886
"PHB47 X PHW52_LN","3470","20","10","2","2","LN","2022","PHB47 X PHW52","Hybrid","Hybrid","0","2",310.92367716886
"PHG47 X LH59_LN","3408","8","9","2","2","LN","2022","PHG47 X LH59","Hybrid","Hybrid","0","2",324.802680547023
"PHG47 X LH59_LN","3414","14","9","2","2","LN","2022","PHG47 X LH59","Hybrid","Hybrid","0","1",324.802680547023
"PHG47 X PHG50_LN","3402","2","9","3","2","LN","2022","PHG47 X PHG50","Hybrid","Hybrid","0","1",320.410604320396
"PHG47 X PHG50_LN","3396","46","8","3","2","LN","2022","PHG47 X PHG50","Hybrid","Hybrid","0","1",320.410604320396
"PHG47 X PHZ51_HN","4404","4","9","2","2","HN","2022","PHG47 X PHZ51","Hybrid","Hybrid","0","1",429.735822167838
"PHG47 X PHZ51_LN","3353","3","8","3","2","LN","2022","PHG47 X PHZ51","Hybrid","Hybrid","0","2",295.737856105992
"PHG47 X PHZ51_LN","3476","26","10","3","2","LN","2022","PHG47 X PHZ51","Hybrid","Hybrid","0","2",295.737856105992
"PHG47 X PHZ51_LN","3388","38","8","3","2","LN","2022","PHG47 X PHZ51","Hybrid","Hybrid","0","1",295.737856105992
"PHG50 X PHG47_LN","3352","2","8","3","2","LN","2022","PHG50 X PHG47","Hybrid","Hybrid","0","1",336.098772890973
"PHG86 X B73_LN","3444","44","9","2","2","LN","2022","PHG86 X B73","Hybrid","Hybrid","0","2",339.656731825707
"PHG86 X LHB2_LN","3482","32","10","3","2","LN","2022","PHG86 X LHB2","Hybrid","Hybrid","1","1.5",317.364788162849
"PHG86 X PHW52_HN","4360","10","8","2","2","HN","2022","PHG86 X PHW52","Hybrid","Hybrid","0","2",445.582036344972
"PHG86 X PHW52_LN","3488","38","10","2","2","LN","2022","PHG86 X PHW52","Hybrid","Hybrid","0","2",321.710133678238
"PHG86 X PHW52_LN","3372","22","8","2","2","LN","2022","PHG86 X PHW52","Hybrid","Hybrid","0","1",321.710133678238
"PHG89 X PHW52_LN","3494","44","10","3","2","LN","2022","PHG89 X PHW52","Hybrid","Hybrid","0","1",331.274656937276
"PHJ40 X PHK29_LN","3506","6","11","2","2","LN","2022","PHJ40 X PHK29","Hybrid","Hybrid","0","2",324.045202901677
"PHJ40 X PHW52_HN","4366","16","8","3","2","HN","2022","PHJ40 X PHW52","Hybrid","Hybrid","0","1",420.800703070792
"PHJ40 X PHW52_HN","4367","17","8","3","2","HN","2022","PHJ40 X PHW52","Hybrid","Hybrid",NA,NA,420.800703070792
"PHJ40 X PHW52_LN","3378","28","8","3","2","LN","2022","PHJ40 X PHW52","Hybrid","Hybrid","0","2",291.587503787452
"PHK29 X PHW52_LN","3500","50","10","2","2","LN","2022","PHK29 X PHW52","Hybrid","Hybrid","0","1",349.11044253773
"PHZ51 X LH123_HN","4353","3","8","2","2","HN","2022","PHZ51 X LH123","Hybrid","Hybrid","0","2",335.799981595576
"PHZ51 X LH123_LN","3599","49","12","2","2","LN","2022","PHZ51 X LH123","Hybrid","Hybrid","0","1",317.851930595419
"PHZ51 X PHG35_LN","3351","1","8","3","2","LN","2022","PHZ51 X PHG35","Hybrid","Hybrid","0","2",305.501771305943
"PHZ51 X PHG35_LN","3420","20","9","2","2","LN","2022","PHZ51 X PHG35","Hybrid","Hybrid","0","2",305.501771305943
