"genotype","PLOT.ID","rows","ranges","Block","Rep","Trt","year","note","Calibration","ASD","CHL"
"BGEM-0223-N","4142","42","3","4","2","HN","2022","BGEM_Tall_late","0","1",370.711064214652
"BGEM-0223-N","1117","17","3","1","1","HN","2022","BGEM_Tall_late","0","1",370.711064214652
"BGEM-0223-N X B73","1394","44","8","1","1","HN","2022","Hybrid","0","1",461.426015273271
"BGEM-0223-N X B73","4389","39","8","4","2","HN","2022","Hybrid","0","1",461.426015273271
"BGEM-0224-N","1295","45","6","1","1","HN","2022","BGEM_Short_late","0","1",360.916591739316
"BGEM-0224-N","4108","8","3","4","2","HN","2022","BGEM_Short_late","0","1",360.916591739316
"BGEM-0224-N X B73","1407","7","9","1","1","HN","2022","Hybrid","0","1",438.509386495177
"BGEM-0224-N X B73","4441","41","9","4","2","HN","2022","Hybrid","0","1",438.509386495177
"BGEM-0225-N","4062","12","2","4","2","HN","2022","BGEM_Short_late","0","1",413.68716266275
"BGEM-0225-N","1249","49","5","1","1","HN","2022","BGEM_Short_late","0","2",413.68716266275
"BGEM-0226-S","4063","13","2","4","2","HN","2022","BGEM_Short_late","0","1",428.617194199907
"BGEM-0226-S","1250","50","5","1","1","HN","2022","BGEM_Short_late","0","2",428.617194199907
"BGEM-0226-S X Mo17","1492","42","10","1","1","HN","2022","Hybrid","0","2",465.330203244752
"BGEM-0226-S X Mo17","4460","10","10","4","2","HN","2022","Hybrid","0","2",465.330203244752
"BGEM-0227-N","4309","9","7","4","2","HN","2022","BGEM_Short_early","0","2",394.97168193156
"BGEM-0227-N","1146","46","3","1","1","HN","2022","BGEM_Short_early","0","2",394.97168193156
"BGEM-0227-N X B73","4394","44","8","4","2","HN","2022","Hybrid","0","1",483.482967714436
"BGEM-0227-N X B73","1422","22","9","1","1","HN","2022","Hybrid","0","1",483.482967714436
"BGEM-0228-N","1196","46","4","1","1","HN","2022","BGEM_Short_late","0","2",376.516872596239
"BGEM-0228-N","4009","9","1","4","2","HN","2022","BGEM_Short_late","0","2",376.516872596239
"BGEM-0228-N X B73","1418","18","9","1","1","HN","2022","Hybrid","0","2",450.971029301902
"BGEM-0228-N X B73","4410","10","9","4","2","HN","2022","Hybrid","0","2",450.971029301902
"BGEM-0229-N","1149","49","3","1","1","HN","2022","BGEM_Short_early","0","2",405.17964168253
"BGEM-0229-N","4312","12","7","4","2","HN","2022","BGEM_Short_early","1","1.5",405.17964168253
"BGEM-0229-N X B73","4400","50","8","4","2","HN","2022","Hybrid","0","1",470.669686795662
"BGEM-0229-N X B73","1425","25","9","1","1","HN","2022","Hybrid","0","1",470.669686795662
"BGEM-0230-N","4018","18","1","4","2","HN","2022","BGEM_Short_late","0","1",367.310671339824
"BGEM-0230-N","1230","30","5","1","1","HN","2022","BGEM_Short_late","0","1",367.310671339824
"BGEM-0230-N X B73","4409","9","9","4","2","HN","2022","Hybrid","0","2",497.092790857374
"BGEM-0230-N X B73","1381","31","8","1","1","HN","2022","Hybrid","0","1",497.092790857374
"BGEM-0231-N","1013","13","1","1","1","HN","2022","BGEM_Tall_late","0","2",354.752096945324
"BGEM-0231-N","4038","38","1","4","2","HN","2022","BGEM_Tall_late","0","2",354.752096945324
"BGEM-0231-N X B73","4431","31","9","4","2","HN","2022","Hybrid","0","1",466.940268918915
"BGEM-0231-N X B73","1370","20","8","1","1","HN","2022","Hybrid","0","1",466.940268918915
"BGEM-0233-S","1115","15","3","1","1","HN","2022","BGEM_Tall_late","0","1",389.210707989768
"BGEM-0233-S","4140","40","3","4","2","HN","2022","BGEM_Tall_late","0","1",389.210707989768
"BGEM-0233-S X Mo17","4546","46","11","4","2","HN","2022","Hybrid","0","1",447.81997854146
"BGEM-0233-S X Mo17","1581","31","12","1","1","HN","2022","Hybrid","0","1",447.81997854146
"BGEM-0235-N","1056","6","2","1","1","HN","2022","BGEM_Tall_late","0","2",332.646389290325
"BGEM-0235-N","4081","31","2","4","2","HN","2022","BGEM_Tall_late","0","1",332.646389290325
"BGEM-0235-N X B73","1421","21","9","1","1","HN","2022","Hybrid","0","1",478.842274227511
"BGEM-0235-N X B73","4442","42","9","4","2","HN","2022","Hybrid","0","1",478.842274227511
"BGEM-0236-S","4190","40","4","4","2","HN","2022","BGEM_Tall_early","0","1",397.761921393811
"BGEM-0236-S","1165","15","4","1","1","HN","2022","BGEM_Tall_early","0","1",397.761921393811
"BGEM-0236-S X Mo17","4479","29","10","4","2","HN","2022","Hybrid","0","1",469.95380589247
"BGEM-0236-S X Mo17","1473","23","10","1","1","HN","2022","Hybrid","0","2",469.95380589247
"BGEM-0237-N","1009","9","1","1","1","HN","2022","BGEM_Tall_late","0","1",393.807649923017
"BGEM-0237-N","4034","34","1","4","2","HN","2022","BGEM_Tall_late","0","2",393.807649923017
"BGEM-0237-N X B73","1399","49","8","1","1","HN","2022","Hybrid","0","2",454.105502415872
"BGEM-0237-N X B73","4379","29","8","4","2","HN","2022","Hybrid","0","1",454.105502415872
"BGEM-0238-N","1120","20","3","1","1","HN","2022","BGEM_Tall_late","0","1",376.715996268807
"BGEM-0238-N","4145","45","3","4","2","HN","2022","BGEM_Tall_late","0","2",376.715996268807
"BGEM-0238-N X B73","4416","16","9","4","2","HN","2022","Hybrid","0","2",486.043672670975
"BGEM-0238-N X B73","1405","5","9","1","1","HN","2022","Hybrid","0","1",486.043672670975
"BGEM-0239-N","1021","21","1","1","1","HN","2022","BGEM_Tall_late","0","1",398.310088072279
"BGEM-0239-N","4046","46","1","4","2","HN","2022","BGEM_Tall_late","0","2",398.310088072279
"BGEM-0239-N X B73","4375","25","8","4","2","HN","2022","Hybrid","0","1",433.722492692959
"BGEM-0239-N X B73","1368","18","8","1","1","HN","2022","Hybrid","0","1",433.722492692959
"BGEM-0240-N","4148","48","3","4","2","HN","2022","BGEM_Tall_late","0","1",454.192699676072
"BGEM-0240-N","1123","23","3","1","1","HN","2022","BGEM_Tall_late","0","2",454.192699676072
"BGEM-0240-N X B73","1447","47","9","1","1","HN","2022","Hybrid","0","2",452.488455304093
"BGEM-0240-N X B73","4403","3","9","4","2","HN","2022","Hybrid","0","1",452.488455304093
"BGEM-0242-N","1188","38","4","1","1","HN","2022","BGEM_Short_late","0","2",475.361691093111
"BGEM-0242-N","4001","1","1","4","2","HN","2022","BGEM_Short_late","0","2",475.361691093111
"BGEM-0242-N X B73","1356","6","8","1","1","HN","2022","Hybrid","0","1",497.139883990089
"BGEM-0242-N X B73","4358","8","8","4","2","HN","2022","Hybrid","0","2",497.139883990089
"BGEM-0243-S","4240","40","5","4","2","HN","2022","BGEM_Tall_early","0","2",431.738258066114
"BGEM-0243-S","1215","15","5","1","1","HN","2022","BGEM_Tall_early","0","2",431.738258066114
"BGEM-0243-S X Mo17","1453","3","10","1","1","HN","2022","Hybrid","0","2",475.303046103403
"BGEM-0243-S X Mo17","4484","34","10","4","2","HN","2022","Hybrid","0","2",475.303046103403
"BGEM-0244-S","1035","35","1","1","1","HN","2022","BGEM_Short_early","0","2",429.693189736245
"BGEM-0244-S","4173","23","4","4","2","HN","2022","BGEM_Short_early","0","1",429.693189736245
"BGEM-0244-S X Mo17","4539","39","11","4","2","HN","2022","Hybrid","0","2",475.847048277487
"BGEM-0244-S X Mo17","1519","19","11","1","1","HN","2022","Hybrid","0","1",475.847048277487
"BGEM-0245-S","1002","2","1","1","1","HN","2022","BGEM_Tall_late","0","2",409.594541580132
"BGEM-0245-S","4027","27","1","4","2","HN","2022","BGEM_Tall_late","0","2",409.594541580132
"BGEM-0245-S X Mo17","1544","44","11","1","1","HN","2022","Hybrid","0","2",448.863299632476
"BGEM-0245-S X Mo17","4474","24","10","4","2","HN","2022","Hybrid",NA,NA,448.863299632476
"BGEM-0246-N","1200","50","4","1","1","HN","2022","BGEM_Short_late","0","2",348.622756907459
"BGEM-0246-N","4013","13","1","4","2","HN","2022","BGEM_Short_late","0","2",348.622756907459
"BGEM-0247-N","4117","17","3","4","2","HN","2022","BGEM_Short_late","0","1",354.830430587263
"BGEM-0247-N","1329","29","7","1","1","HN","2022","BGEM_Short_late","0","1",354.830430587263
"BGEM-0248-N","1319","19","7","1","1","HN","2022","BGEM_Tall_early","0","1",436.295232682859
"BGEM-0248-N","4344","44","7","4","2","HN","2022","BGEM_Tall_early","0","2",436.295232682859
"BGEM-0249-N","1189","39","4","1","1","HN","2022","BGEM_Short_late","0","2",370.973291784263
"BGEM-0249-N","4002","2","1","4","2","HN","2022","BGEM_Short_late","0","2",370.973291784263
"BGEM-0249-N X B73","1393","43","8","1","1","HN","2022","Hybrid","0","2",416.270045376331
"BGEM-0249-N X B73","4395","45","8","4","2","HN","2022","Hybrid","0","1",416.270045376331
"BGEM-0250-S","4083","33","2","4","2","HN","2022","BGEM_Tall_late","0","1",388.619676281082
"BGEM-0250-S","1058","8","2","1","1","HN","2022","BGEM_Tall_late","0","2",388.619676281082
"BGEM-0250-S X Mo17","4587","37","12","4","2","HN","2022","Hybrid","0","1",506.630604275968
"BGEM-0250-S X Mo17","1471","21","10","1","1","HN","2022","Hybrid","0","2",506.630604275968
"BGEM-0251-S","1311","11","7","1","1","HN","2022","BGEM_Tall_early","0","1",354.752934320023
"BGEM-0251-S","4336","36","7","4","2","HN","2022","BGEM_Tall_early","0","1",354.752934320023
"BGEM-0251-S X Mo17","1547","47","11","1","1","HN","2022","Hybrid","1","1.4",501.906845346949
"BGEM-0251-S X Mo17","4555","5","12","4","2","HN","2022","Hybrid","0","2",501.906845346949
"BGEM-0252-S","4095","45","2","4","2","HN","2022","BGEM_Tall_late","0","1",435.525400646788
"BGEM-0252-S","1070","20","2","1","1","HN","2022","BGEM_Tall_late","0","1",435.525400646788
"BGEM-0252-S X Mo17","4540","40","11","4","2","HN","2022","Hybrid","0","1",453.710561073711
"BGEM-0252-S X Mo17","1507","7","11","1","1","HN","2022","Hybrid","0","1",453.710561073711
"BGEM-0253-N","4301","1","7","4","2","HN","2022","BGEM_Short_early","1","1.5",397.910535177079
"BGEM-0253-N","1138","38","3","1","1","HN","2022","BGEM_Short_early","0","2",397.910535177079
"BGEM-0254-S","4341","41","7","4","2","HN","2022","BGEM_Tall_early","0","2",395.991768219754
"BGEM-0254-S","1316","16","7","1","1","HN","2022","BGEM_Tall_early","0","1",395.991768219754
"BGEM-0254-S X Mo17","4564","14","12","4","2","HN","2022","Hybrid","0","1",470.272791733339
"BGEM-0254-S X Mo17","1563","13","12","1","1","HN","2022","Hybrid","0","1",470.272791733339
"BGEM-0255-S","1079","29","2","1","1","HN","2022","BGEM_Short_early","0","2",365.479245583323
"BGEM-0255-S","4217","17","5","4","2","HN","2022","BGEM_Short_early","0","1",365.479245583323
"BGEM-0255-S X Mo17","4511","11","11","4","2","HN","2022","Hybrid","0","2",469.291538321694
"BGEM-0255-S X Mo17","1539","39","11","1","1","HN","2022","Hybrid","0","1",469.291538321694
"BGEM-0256-N","4113","13","3","4","2","HN","2022","BGEM_Short_late","0","1",363.930035994059
"BGEM-0256-N","1300","50","6","1","1","HN","2022","BGEM_Short_late","0","2",363.930035994059
"BGEM-0256-N X B73","4391","41","8","4","2","HN","2022","Hybrid","0","1",444.431704098648
"BGEM-0256-N X B73","1429","29","9","1","1","HN","2022","Hybrid","0","2",444.431704098648
"BGEM-0257-S","4146","46","3","4","2","HN","2022","BGEM_Tall_late","0","1",390.412367350555
"BGEM-0257-S","1121","21","3","1","1","HN","2022","BGEM_Tall_late","0","1",390.412367350555
"BGEM-0257-S X Mo17","4523","23","11","4","2","HN","2022","Hybrid","0","2",458.049429250876
"BGEM-0257-S X Mo17","1533","33","11","1","1","HN","2022","Hybrid","0","2",458.049429250876
"BGEM-0258-S","4293","43","6","4","2","HN","2022","BGEM_Tall_early","0","2",449.307092576016
"BGEM-0258-S","1268","18","6","1","1","HN","2022","BGEM_Tall_early","0","2",449.307092576016
"BGEM-0258-S X Mo17","1555","5","12","1","1","HN","2022","Hybrid","0","1",491.485292562959
"BGEM-0258-S X Mo17","4473","23","10","4","2","HN","2022","Hybrid",NA,NA,491.485292562959
"BGEM-0259-N","1199","49","4","1","1","HN","2022","BGEM_Short_late","0","2",351.954293545974
"BGEM-0259-N","4012","12","1","4","2","HN","2022","BGEM_Short_late","0","2",351.954293545974
"BGEM-0260-N","1299","49","6","1","1","HN","2022","BGEM_Short_late","0","1",460.847477004175
"BGEM-0260-N","4112","12","3","4","2","HN","2022","BGEM_Short_late","0","1",460.847477004175
"BGEM-0261-S","1254","4","6","1","1","HN","2022","BGEM_Tall_early","0","1",442.413035805323
"BGEM-0261-S","4279","29","6","4","2","HN","2022","BGEM_Tall_early","0","1",442.413035805323
"BGEM-0261-S X Mo17","4516","16","11","4","2","HN","2022","Hybrid","0","1",491.535133831863
"BGEM-0261-S X Mo17","1561","11","12","1","1","HN","2022","Hybrid","0","1",491.535133831863
"BGEM-0262-S","4004","4","1","4","2","HN","2022","BGEM_Short_late","0","2",376.78117303186
"BGEM-0262-S","1191","41","4","1","1","HN","2022","BGEM_Short_late","0","2",376.78117303186
"BGEM-0262-S X Mo17","1594","44","12","1","1","HN","2022","Hybrid","0","1",445.710580849034
"BGEM-0263-S","1263","13","6","1","1","HN","2022","BGEM_Tall_early","0","1",412.957482427073
"BGEM-0263-S","4288","38","6","4","2","HN","2022","BGEM_Tall_early","0","1",412.957482427073
"BGEM-0263-S X Mo17","1456","6","10","1","1","HN","2022","Hybrid","0","2",451.879734940303
"BGEM-0263-S X Mo17","4454","4","10","4","2","HN","2022","Hybrid","0","1",451.879734940303
"BGEM-0264-S","4129","29","3","4","2","HN","2022","BGEM_Tall_late","0","1",386.253206612483
"BGEM-0264-S","1104","4","3","1","1","HN","2022","BGEM_Tall_late","0","1",386.253206612483
"BGEM-0264-S X Mo17","1496","46","10","1","1","HN","2022","Hybrid","0","1",402.152988605614
"BGEM-0264-S X Mo17","4593","43","12","4","2","HN","2022","Hybrid","0","1",402.152988605614
"BGEM-0266-S","4218","18","5","4","2","HN","2022","BGEM_Short_early","0","1",396.80575980814
"BGEM-0266-S","1080","30","2","1","1","HN","2022","BGEM_Short_early","0","1",396.80575980814
"BGEM-0268-S","4005","5","1","4","2","HN","2022","BGEM_Short_late","0","2",382.052798019894
"BGEM-0268-S","1192","42","4","1","1","HN","2022","BGEM_Short_late","0","2",382.052798019894
"BGEM-0269-S","1234","34","5","1","1","HN","2022","BGEM_Short_late","1","1.5",378.058925579869
"BGEM-0269-S","4022","22","1","4","2","HN","2022","BGEM_Short_late","0","2",378.058925579869
"BGEM-0270-S","4109","9","3","4","2","HN","2022","BGEM_Short_late","0","1",434.481444712516
"BGEM-0270-S","1296","46","6","1","1","HN","2022","BGEM_Short_late","0","1",434.481444712516
"BGEM-0272-S","4282","32","6","4","2","HN","2022","BGEM_Tall_early","0","2",453.551618630972
"BGEM-0272-S","1257","7","6","1","1","HN","2022","BGEM_Tall_early","0","1",453.551618630972
"BGEM-0276-S","1143","43","3","1","1","HN","2022","BGEM_Short_early","0","1",365.266683225263
"BGEM-0276-S","4306","6","7","4","2","HN","2022","BGEM_Short_early","0","2",365.266683225263
"BGEM-0277-S","4185","35","4","4","2","HN","2022","BGEM_Tall_late","0","2",385.681592170326
"BGEM-0277-S","1160","10","4","1","1","HN","2022","BGEM_Tall_late","0","2",385.681592170326
"BGEM-0278-S","4280","30","6","4","2","HN","2022","BGEM_Tall_early","0","2",316.772062768184
"BGEM-0278-S","1255","5","6","1","1","HN","2022","BGEM_Tall_early","0","1",316.772062768184
"BGEM-0279-S","1297","47","6","1","1","HN","2022","BGEM_Short_late","0","2",492.426561990393
"BGEM-0279-S","4110","10","3","4","2","HN","2022","BGEM_Short_late","0","1",492.426561990393
"BGEM-0280-S","1175","25","4","1","1","HN","2022","BGEM_Tall_early","0","2",385.00952765496
"BGEM-0280-S","4200","50","4","4","2","HN","2022","BGEM_Tall_early",NA,NA,385.00952765496
"BGEM-0281-N","1226","26","5","1","1","HN","2022","BGEM_Short_late","0","1",396.784117289491
"BGEM-0281-N","4014","14","1","4","2","HN","2022","BGEM_Short_late","0","2",396.784117289491
"BGEM-0282-N","4320","20","7","4","2","HN","2022","BGEM_Short_early","0","2",474.533737856694
"BGEM-0282-N","1182","32","4","1","1","HN","2022","BGEM_Short_early","0","1",474.533737856694
"BGEM-0283-N","4244","44","5","4","2","HN","2022","BGEM_Tall_early","0","2",394.408305963845
"BGEM-0283-N","1219","19","5","1","1","HN","2022","BGEM_Tall_early","0","1",394.408305963845
"BGEM-0284-N","1151","1","4","1","1","HN","2022","BGEM_Tall_late","0","1",374.148275111265
"BGEM-0284-N","4176","26","4","4","2","HN","2022","BGEM_Tall_late","0","1",374.148275111265
"BGEM-0285-N","4157","7","4","4","2","HN","2022","BGEM_Short_late","0","1",392.389236558797
"BGEM-0285-N","1344","44","7","1","1","HN","2022","BGEM_Short_late","0","1",392.389236558797
"BGEM-0286-N","1141","41","3","1","1","HN","2022","BGEM_Short_early","0","1",409.143169106296
"BGEM-0286-N","4304","4","7","4","2","HN","2022","BGEM_Short_early","0","2",409.143169106296
"BGEM-0287-N","1330","30","7","1","1","HN","2022","BGEM_Short_late","0","1",385.578655314158
"BGEM-0287-N","4118","18","3","4","2","HN","2022","BGEM_Short_late","0","1",385.578655314158
"BGEM-0288-S","1242","42","5","1","1","HN","2022","BGEM_Short_late","0","2",418.617128729853
"BGEM-0288-S","4055","5","2","4","2","HN","2022","BGEM_Short_late","0","2",418.617128729853
"BGEM-0289-N","4101","1","3","4","2","HN","2022","BGEM_Short_late","0","2",364.11589514377
"BGEM-0289-N","1288","38","6","1","1","HN","2022","BGEM_Short_late","0","1",364.11589514377
"BGEM-0290-N","4048","48","1","4","2","HN","2022","BGEM_Tall_late","0","2",455.752239552641
"BGEM-0290-N","1023","23","1","1","1","HN","2022","BGEM_Tall_late","0","1",455.752239552641
"BGEM-0291-N","1286","36","6","1","1","HN","2022","BGEM_Short_late","0","2",410.434841485407
"BGEM-0291-N","4074","24","2","4","2","HN","2022","BGEM_Short_late","0","2",410.434841485407
"BGEM-0292-S","4028","28","1","4","2","HN","2022","BGEM_Tall_late","0","2",369.928282633515
"BGEM-0292-S","1003","3","1","1","1","HN","2022","BGEM_Tall_late","0","2",369.928282633515
"BGEM-0293-N","1072","22","2","1","1","HN","2022","BGEM_Tall_late","0","1",381.203625987578
"BGEM-0293-N","4097","47","2","4","2","HN","2022","BGEM_Tall_late","0","2",381.203625987578
"BGEM-0294-N","1062","12","2","1","1","HN","2022","BGEM_Tall_late","0","2",413.664563452985
"BGEM-0294-N","4087","37","2","4","2","HN","2022","BGEM_Tall_late","0","2",413.664563452985
"BGEM-0295-S","1201","1","5","1","1","HN","2022","BGEM_Tall_early","0","2",389.132404547509
"BGEM-0295-S","4226","26","5","4","2","HN","2022","BGEM_Tall_early","0","1",389.132404547509
"BGEM-0296-S","4075","25","2","4","2","HN","2022","BGEM_Short_late","0","1",481.51662939836
"BGEM-0296-S","1287","37","6","1","1","HN","2022","BGEM_Short_late","0","1",481.51662939836
"BGEM-0297-N","4123","23","3","4","2","HN","2022","BGEM_Short_late","0","1",440.855105650765
"BGEM-0297-N","1335","35","7","1","1","HN","2022","BGEM_Short_late","0","1",440.855105650765
"BGEM-0298-S","1081","31","2","1","1","HN","2022","BGEM_Short_early","0","2",346.192161618107
"BGEM-0298-S","4219","19","5","4","2","HN","2022","BGEM_Short_early","0","1",346.192161618107
"BGEM-0299-N","4232","32","5","4","2","HN","2022","BGEM_Tall_early","0","2",428.78833415073
"BGEM-0299-N","1207","7","5","1","1","HN","2022","BGEM_Tall_early","0","2",428.78833415073
"BGEM-0300-S","1205","5","5","1","1","HN","2022","BGEM_Tall_early","0","2",341.162817922792
"BGEM-0300-S","4230","30","5","4","2","HN","2022","BGEM_Tall_early","0","2",341.162817922792
"BGEM-0301-S","1304","4","7","1","1","HN","2022","BGEM_Tall_early","0","1",346.094172286142
"BGEM-0301-S","4329","29","7","4","2","HN","2022","BGEM_Tall_early","0","1",346.094172286142
"BGEM-0302-S","1208","8","5","1","1","HN","2022","BGEM_Tall_early","0","2",415.824726905552
"BGEM-0302-S","4233","33","5","4","2","HN","2022","BGEM_Tall_early","0","2",415.824726905552
"BGEM-0303-N","1294","44","6","1","1","HN","2022","BGEM_Short_late","0","1",414.379362078721
"BGEM-0303-N","4107","7","3","4","2","HN","2022","BGEM_Short_late","0","1",414.379362078721
"BGEM-0304-N","1217","17","5","1","1","HN","2022","BGEM_Tall_early","0","1",320.796481945479
